"sponsorID","trackID","recordFormat","recordNumber"
"SPR457","S4533","-","Co E4703"
"SPR457","S4534","-","Co E4703"
"SPR457","S4535","-","Co E7779"
"SPR457","S4536","-","Co E7779"
"SPR457","S4537","-","Co E9014"
"SPR457","S4538","-","Co 8018-F"
"SPR457","S454","-","Co E5197 (12"")"
"SPR457","S455","-","Co E5197 (12"")"
"SPR457","S456","-","Co E4743, GR 34 (33,8T,C)"
"SPR457","S4564","-","Co E7482"
"SPR457","S4565","-","Co E7525"
"SPR457","S4566","-","Co E7482"
"SPR457","S4567","-","Co E7525"
"SPR457","S4568","-","Co E7726"
"SPR457","S4569","-","Co E7726"
"SPR457","S457","-","Co E7086"
"SPR457","S458","-","Co E7086"
"SPR457","S4583","-","Co E7937, 8200-F, GR 58 (33)"
"SPR457","S4584","-","Co E7937, 8200-F, GR 58 (33)"
"SPR457","S4585","-","Co E9059"
"SPR457","S4586","-","Co E9059"
"SPR457","S4587","-","Co E9112"
"SPR457","S4588","-","Co E9112"
"SPR457","S4589","-","Co 8008-F"
"SPR457","S459","-","Co E4743"
"SPR457","S4590","-","Co 8008-F"
"SPR457","S4591","-","Co 8034-F"
"SPR457","S4592","-","Co 8034-F"
"SPR457","S4593","-","Co 8042-F"
"SPR457","S4594","-","Co 8042-F"
"SPR457","S4595","-","Co 8051-F"
"SPR457","S4596","-","Co 8051-F"
"SPR457","S4597","-","Co 8054-F"
"SPR457","S4598","-","Co 8054-F"
"SPR457","S46","-","Co 8143-F"
"SPR457","S460","-","Co E7121, GR 34 (33,8T,C)"
"SPR457","S461","-","Co E4863"
"SPR457","S4619","-","Co 8196-F"
"SPR457","S462","-","Co E712"
"SPR457","S4620","-","Co 8196-F"
"SPR457","S4627","-","Co 57025-F (12'')"
"SPR457","S4628","-","Co 57025-F (12'')"
"SPR457","S463","-","Co E4784"
"SPR457","S4632","-","Co E4785"
"SPR457","S4633","-","Co E4785"
"SPR457","S464","-","Co E4784"
"SPR457","S4641","-","Co E7557"
"SPR457","S4642","-","Co E7557"
"SPR457","S465","-","Co E4863"
"SPR457","S4659","-","Co E3372"
"SPR457","S466","-","Co E4901"
"SPR457","S4660","-","Co E3372"
"SPR457","S4661","-","Co E3618"
"SPR457","S4662","-","Co E3618"
"SPR457","S4663","-","Co E3563"
"SPR457","S4664","-","Co E3563, FL 9034 (33)"
"SPR457","S4665","-","Co E3753"
"SPR457","S4666","-","Co E3671"
"SPR457","S4667","-","Co E3726, E4133"
"SPR457","S4668","-","Co C3651"
"SPR457","S4669","-","Co E3672, FL 9034 (33)"
"SPR457","S467","-","Co E4901"
"SPR457","S4670","-","Co E4133"
"SPR457","S4671","-","Co C3651"
"SPR457","S4672","-","Co E3671, FL 9034 (33)"
"SPR457","S4673","-","Co E3836"
"SPR457","S4674","-","Co E3672"
"SPR457","S4675","-","Co E3726"
"SPR457","S4676","-","Co E3753"
"SPR457","S4677","-","Co E4119"
"SPR457","S4678","-","Co E3839"
"SPR457","S4679","-","Co E4137"
"SPR457","S468","-","Co E7018"
"SPR457","S4680","-","Co E3998"
"SPR457","S4681","-","Co E3998"
"SPR457","S4682","-","Co E4122, FL 9034 (33)"
"SPR457","S4683","-","Co 31019-F"
"SPR457","S4684","-","Co E4122"
"SPR457","S4685","-","Co 31019-F"
"SPR457","S4686","-","Co E4384"
"SPR457","S4687","-","Co E4243"
"SPR457","S4688","-","Co E4243"
"SPR457","S4689","-","Co E4260"
"SPR457","S469","-","Co E7177, GR 36 (33,8T,C)"
"SPR457","S4690","-","Co E4260"
"SPR457","S4691","-","Co E4447"
"SPR457","S4692","-","Co E4252"
"SPR457","S4693","-","Co E4252"
"SPR457","S4694","-","Co E4384"
"SPR457","S4695","-","Co E4322, GV 101 (33,C)"
"SPR457","S4696","-","Co E4281"
"SPR457","S4697","-","Co E428i, GV 101 (33,C)"
"SPR457","S4698","-","Co E4322"
"SPR457","S4699","-","Co E4864"
"SPR457","S470","-","Co E4970"
"SPR457","S4700","-","Co E4864"
"SPR457","S4701","-","Co E7320"
"SPR457","S4702","-","Co E7320"
"SPR457","S4705","-","Co E7725"
"SPR457","S4706","-","Co E4670"
"SPR457","S4707","-","Co E4670"
"SPR457","S4708","-","Co E4746"
"SPR457","S4709","-","Co E4746"
"SPR457","S471","-","Co E7339"
"SPR457","S4710","-","Co E4787"
"SPR457","S4711","-","Co E7759"
"SPR457","S4712","-","Co E4745"
"SPR457","S4713","-","Co E4745, FL 9034 (33)"
"SPR457","S4714","-","Co E4825, FW FSS 34021 (33), GV 104 (C) "
"SPR457","S4715","-","Co 31018-F"
"SPR457","S4716","-","Co E4825, FW FSS 34021 (33), GV 104 (C)"
"SPR457","S4717","-","Co 31018-F"
"SPR457","S4718","-","Co 8000-F"
"SPR457","S4719","-","Co 8000-F"
"SPR457","S472","-","Co E7018"
"SPR457","S4720","-","Co E7759"
"SPR457","S4721","-","Co E4787"
"SPR457","S4722","-","Co E4787"
"SPR457","S4723","-","Co E7725"
"SPR457","S4728","-","Co E4905"
"SPR457","S4729","-","Co E4905, FL 9034 (33)"
"SPR457","S473","-","Co E4970"
"SPR457","S4730","-","Co E4931"
"SPR457","S4731","-","Co E4931"
"SPR457","S4732","-","Co E7068"
"SPR457","S4733","-","Co E7068"
"SPR457","S4734","-","Co E7042"
"SPR457","S4735","-","Co E7381"
"SPR457","S4736","-","Co E7381"
"SPR457","S4737","-","Co E7042"
"SPR457","S4738","-","Co E7173"
"SPR457","S474","-","Co E7177"
"SPR457","S4747","-","Co E9051, 18394-F"
"SPR457","S4748","-","Co E9051, 18394-F"
"SPR457","S475","-","Co E7121"
"SPR457","S4751","-","Co 8056-F"
"SPR457","S4752","-","Co 8056-F"
"SPR457","S4753","-","Co 8052-F"
"SPR457","S4754","-","Co 8052-F"
"SPR457","S4755","-","Co 8079-F"
"SPR457","S4756","-","Co 16028-F"
"SPR457","S4757","-","Co 18086-F"
"SPR457","S4758","-","Co 16028-F"
"SPR457","S4759","-","Co 18086-F"
"SPR457","S476","-","Co E7121"
"SPR457","S4760","-","Co 8079-F, GV 101 (33,C)"
"SPR457","S4761","-","Co 18094-F"
"SPR457","S4762","-","Co 18094-F"
"SPR457","S4763","-","Co 8131-F"
"SPR457","S4764","-","Co 8131-F"
"SPR457","S4765","-","Co 8155-F, FW FSS 34021 (33), GV 104 (C)"
"SPR457","S4766","-","Co 8155-F, FW FSS 34021 (33), GV 104 (C)"
"SPR457","S4767","-","Co 8156-F"
"SPR457","S4768","-","Co 8156-F"
"SPR457","S4769","-","Co 8162-F"
"SPR457","S477","-","Co E7235"
"SPR457","S4770","-","Co 8160-F"
"SPR457","S4771","-","Co 8160-F"
"SPR457","S4772","-","Co 18312-F"
"SPR457","S4773","-","Co 18312-F"
"SPR457","S4774","-","Co 16128-F"
"SPR457","S4775","-","Co 16128-F"
"SPR457","S4776","-","Co 20174-F"
"SPR457","S4777","-","Co 8190-F"
"SPR457","S4778","-","Co 8193-F"
"SPR457","S4779","-","Co 8193-F"
"SPR457","S478","-","Co E7235"
"SPR457","S4780","-","Co 8190-F"
"SPR457","S4781","-","Co 8212-F"
"SPR457","S4782","-","Co 8212-F"
"SPR457","S4783","-","Co rej"
"SPR457","S4784","-","Co"
"SPR457","S4785","-","Co 20322-F"
"SPR457","S4786","-","Co 20322-F"
"SPR457","S4787","-","Co 18595-F"
"SPR457","S4788","-","Co 18595-F"
"SPR457","S4789","-","Co 20321-F, 27372-F"
"SPR457","S479","-","Co E7454"
"SPR457","S4790","-","Co 20321-F, 27372-F"
"SPR457","S4791","-","Co 16299-F"
"SPR457","S4792","-","Co 16299-F"
"SPR457","S4793","-","Co 18596-F"
"SPR457","S4794","-","Co 18596-F"
"SPR457","S4795","-","Co 20323-F"
"SPR457","S4796","-","Co 27374-F"
"SPR457","S4797","-","Co 20323-F"
"SPR457","S4798","-","Co 27374-F"
"SPR457","S4799","-","Co 20342-F"
"SPR457","S480","-","Co E7339"
"SPR457","S4800","-","Co 27375-F"
"SPR457","S4801","-","Co 20324-F"
"SPR457","S4802","-","Co 27375-F"
"SPR457","S4803","-","Co 16300-F"
"SPR457","S4804","-","Co 16300-F"
"SPR457","S4805","-","Co 18598-F"
"SPR457","S4806","-","Co 18598-F"
"SPR457","S4807","-","Co 18653-F"
"SPR457","S4808","-","Co 18655-F"
"SPR457","S4809","-","Co 18653-F"
"SPR457","S481","-","Co E7454, GR 34 (33,8T,C)"
"SPR457","S4810","-","Co 18655-F"
"SPR457","S4811","-","Co 18654-F"
"SPR457","S4812","-","Co 18654-F"
"SPR457","S4813","-","Co E7606"
"SPR457","S4814","-","Co E7607"
"SPR457","S4857","-","Co E4530"
"SPR457","S4858","-","Co E4530"
"SPR457","S4859","-","Co E4669"
"SPR457","S4860","-","Co E4669"
"SPR457","S4861","-","Co E4608"
"SPR457","S4862","-","Co E4608"
"SPR457","S4863","-","Co E4635"
"SPR457","S4864","-","Co E4635"
"SPR457","S4865","-","Co E4744"
"SPR457","S4866","-","Co E4744"
"SPR457","S4867","-","Co E4786"
"SPR457","S4868","-","Co E4786"
"SPR457","S4869","-","Co E5216 (12'')"
"SPR457","S4870","-","Co E5216 (12'')"
"SPR457","S4871","-","Co E4903"
"SPR457","S4872","-","Co E4903"
"SPR457","S4873","-","Co E7087"
"SPR457","S4874","-","Co E7087"
"SPR457","S4875","-","Co E7234"
"SPR457","S4876","-","Co E7234"
"SPR457","S4877","-","Co E7505"
"SPR457","S4878","-","Co E7389"
"SPR457","S4879","-","Co E7389"
"SPR457","S4880","-","Co E7505"
"SPR457","S4881","-","Co E7430"
"SPR457","S4882","-","Co E7453"
"SPR457","S4883","-","Co E7430"
"SPR457","S4884","-","Co E7453"
"SPR457","S4885","-","Co E7573"
"SPR457","S4886","-","Co E7573"
"SPR457","S4887","-","Co E7625"
"SPR457","S4888","-","Co E7625"
"SPR457","S4889","-","Co E7654"
"SPR457","S4890","-","Co E7654"
"SPR457","S4891","-","Co E7686"
"SPR457","S4892","-","Co E7686"
"SPR457","S4893","-","Co E7724"
"SPR457","S4894","-","Co E7724"
"SPR457","S4895","-","Co E7778"
"SPR457","S4896","-","Co E7778"
"SPR457","S4897","-","Co E7889"
"SPR457","S4898","-","Co E7889"
"SPR457","S4899","-","Co E7834"
"SPR457","S490","-","Co E7607"
"SPR457","S4900","-","Co E7834"
"SPR457","S4901","-","Co E7873"
"SPR457","S4902","-","Co E7873"
"SPR457","S4903","-","Co E7911"
"SPR457","S4904","-","Co E7911"
"SPR457","S4905","-","Co E9085"
"SPR457","S4906","-","Co E9085"
"SPR457","S4907","-","Co E5261 (12'')"
"SPR457","S4908","-","Co E5261 (12'')"
"SPR457","S4909","-","Co 8004-F"
"SPR457","S4910","-","Co 8004-F"
"SPR457","S4911","-","Co 8020-F"
"SPR457","S4912","-","Co 8020-F"
"SPR457","S4913","-","Co 8027-F"
"SPR457","S4914","-","Co 8046-F"
"SPR457","S4915","-","Co 8027-F"
"SPR457","S4916","-","Co 8046-F"
"SPR457","S4917","-","Co 8037-F"
"SPR457","S4918","-","Co 8037-F"
"SPR457","S4921","-","Co 8048-F"
"SPR457","S4922","-","Co 8048-F"
"SPR457","S4929","-","Co 8040-F"
"SPR457","S4930","-","Co 8040-F"
"SPR457","S4931","-","Co 8049-F"
"SPR457","S4932","-","Co 8055-F"
"SPR457","S4933","-","Co 8055-F"
"SPR457","S4934","-","Co 8058-F"
"SPR457","S4935","-","Co 8058-F"
"SPR457","S4940","-","Co 8114-F"
"SPR457","S4941","-","Co 8114-F"
"SPR457","S4942","-","Co 8150-F"
"SPR457","S4943","-","Co 8150-F"
"SPR457","S4944","-","Co 8165-F"
"SPR457","S4945","-","Co 8165-F"
"SPR457","S4966","-","Co 150, A564"
"SPR457","S4967","-","Co 153, A560"
"SPR457","S4968","-","Co 26519 (2 min)"
"SPR457","S4969","-","Co 158"
"SPR457","S4970","-","Co 26514 (2 min)"
"SPR457","S4971","-","Co 161"
"SPR457","S4972","-","Co 26515 (2 min)"
"SPR457","S4973","-","Co 163, A549"
"SPR457","S4974","-","Co 26521 (2 min)"
"SPR457","S4975","-","Co 164"
"SPR457","S4976","-","Co 26537 (2 min)"
"SPR457","S4977","-","Co 173"
"SPR457","S4978","-","Co 177, A547"
"SPR457","S4979","-","Co 179"
"SPR457","S4980","-","Co 26536 (2 min)"
"SPR457","S4981","-","Co 205 (7'')"
"SPR457","S4982","-","Co 205, A568"
"SPR457","S4983","-","Co 26539 (2 min)"
"SPR457","S4984","-","Co 209 (7'')"
"SPR457","S4985","-","Co 209, A546"
"SPR457","S4986","-","Co 26500 (2 min)"
"SPR457","S4987","-","Co 665"
"SPR457","S4988","-","Co 26507 (2 min)"
"SPR457","S4989","-","Co 666"
"SPR457","S4990","-","Co 666, E379"
"SPR457","S4991","-","Co 26509 (2 min)"
"SPR457","S4992","-","Co 667, A551"
"SPR457","S4993","-","Co 26501 (2 min)"
"SPR457","S4994","-","Co 668, A550"
"SPR457","S4995","-","Co 26506 (2 min)"
"SPR457","S4996","-","Co 896, A566"
"SPR457","S4997","-","Co 26510 (2 min)"
"SPR457","S4998","-","Co 897, A565"
"SPR457","S4999","-","Co 26511 (2 min)"
"SPR457","S5000","-","Co 898"
"SPR457","S5001","-","Co 26512 (2 min)"
"SPR457","S5002","-","Co 899"
"SPR457","S5003","-","Co 26516 (2 min)"
"SPR457","S5004","-","Co 900, A566"
"SPR457","S5005","-","Co 26517 (2 min)"
"SPR457","S5006","-","Co 901"
"SPR457","S5007","-","Co 26518 (2 min)"
"SPR457","S5008","-","Co 902, E382"
"SPR457","S5009","-","Co 26520 (2 min)"
"SPR457","S5010","-","Co 903"
"SPR457","S5011","-","Co 26531 (2 min)"
"SPR457","S5012","-","Co 904, A558"
"SPR457","S5013","-","Co 26534 (2 min)"
"SPR457","S5014","-","Co 905"
"SPR457","S5015","-","Co 2654 (2 min)"
"SPR457","S5016","-","Co 906, E379"
"SPR457","S5017","-","Co 26542 (2 min)"
"SPR457","S5018","-","Co 26504 (2 min)"
"SPR457","S5019","-","Co 26508 (2 min)"
"SPR457","S5020","-","Co 26513 (2 min)"
"SPR457","S5021","-","Co 26522 (2 min)"
"SPR457","S5022","-","Co 26523 (2 min)"
"SPR457","S5023","-","Co 26524 (2 min)"
"SPR457","S5024","-","Co 26525 (2 min)"
"SPR457","S5025","-","Co 26526 (2 min)"
"SPR457","S5026","-","Co 26527 (2 min)"
"SPR457","S5027","-","Co 26528 (2 min)"
"SPR457","S5028","-","Co 26529 (2 min)"
"SPR457","S5029","-","Co 26530 (2 min)"
"SPR457","S5030","-","Co 26532 (2 min)"
"SPR457","S5031","-","Co 26533 (2 min)"
"SPR457","S5032","-","Co 26535 (2 min)"
"SPR457","S5033","-","Co 26538 (2 min)"
"SPR457","S5048","-","Co 1634"
"SPR457","S5049","-","Co 32342 (2 min)"
"SPR457","S5050","-","Co 1635, A555"
"SPR457","S5051","-","Co 32343 (2 min)"
"SPR457","S5052","-","Co 1636"
"SPR457","S5053","-","Co 32344 (2 min)"
"SPR457","S5054","-","Co 1637"
"SPR457","S5055","-","Co 32345 (2 min)"
"SPR457","S5056","-","Co 1638, A559"
"SPR457","S5057","-","Co 32346 (2 min)"
"SPR457","S5058","-","Co 1639"
"SPR457","S5059","-","Co 32347 (2 min)"
"SPR457","S5060","-","Co 1640, A561"
"SPR457","S5061","-","Co 32348 (2 min)"
"SPR457","S5062","-","Co 1641"
"SPR457","S5063","-","Co 32349 (2 min)"
"SPR457","S5064","-","Co 1642, A557"
"SPR457","S5065","-","Co 32350 (2 min)"
"SPR457","S5066","-","Co 1643"
"SPR457","S5067","-","Co 32531 (2 min)"
"SPR457","S5068","-","Co 1698, A556"
"SPR457","S5069","-","Co 32429 (2 min)"
"SPR457","S5070","-","Co 1699, A553"
"SPR457","S5071","-","Co 32430 (2 min)"
"SPR457","S5072","-","Co 1700, A554"
"SPR457","S5073","-","Co 32431 (2 min)"
"SPR457","S5074","-","Co 1701, A552"
"SPR457","S5075","-","Co 32432 (2 min)"
"SPR457","S5076","-","Co 1798, A562"
"SPR457","S5077","-","Co 32652 (2 min)"
"SPR457","S5090","-","Co 3086 (7'')"
"SPR457","S5091","-","Co 3086, A548"
"SPR457","S5092","-","Co 3087 (7'')"
"SPR457","S5093","-","Co 3087"
"SPR457","S5094","-","Co 3088 (7'')"
"SPR457","S5095","-","Co 3088, A563"
"SPR457","S5096","-","Co 3089 (7'')"
"SPR457","S5097","-","Co 3090 (7'')"
"SPR457","S5109","-","Co 8137-F"
"SPR457","S5110","-","Co 8137-F"
"SPR457","S5141","-","Co 8159-F, 5090"
"SPR457","S5142","-","Co 8159-F, 5090"
"SPR457","S521","-","Co E3328"
"SPR457","S522","-","Co E3328"
"SPR457","S5222","-","Co E3173"
"SPR457","S5223","-","Co E3174"
"SPR457","S5224","-","Co E3174"
"SPR457","S5225","-","Co E3331"
"SPR457","S5226","-","Co E3232"
"SPR457","S5227","-","Co E3173"
"SPR457","S5228","-","Co E3232"
"SPR457","S5229","-","Co E5145 (12'')"
"SPR457","S5230","-","Co E5145 (12'')"
"SPR457","S5231","-","Co E3330"
"SPR457","S5232","-","Co E3330"
"SPR457","S5233","-","Co E3370"
"SPR457","S5234","-","Co E3370"
"SPR457","S5235","-","Co E3838"
"SPR457","S5236","-","Co E3801"
"SPR457","S5237","-","Co E3838"
"SPR457","S5238","-","Co E3801"
"SPR457","S5247","-","Co E1885"
"SPR457","S5248","-","Co E1885"
"SPR457","S5249","-","Co E1883"
"SPR457","S525","-","Co 3015, A562"
"SPR457","S5250","-","Co E1884"
"SPR457","S5251","-","Co E1884"
"SPR457","S5252","-","Co"
"SPR457","S5253","-","Co E1883"
"SPR457","S5254","-","Co E3332"
"SPR457","S5255","-","Co E3332"
"SPR457","S5256","-","Co E3371"
"SPR457","S5257","-","Co E3371"
"SPR457","S526","-","Co 32683 (2 min)"
"SPR457","S5263","-","Co E4400"
"SPR457","S5264","-","Co E4355"
"SPR457","S5265","-","Co E4355"
"SPR457","S5266","-","Co E4400"
"SPR457","S527","-","Co 3016"
"SPR457","S528","-","Co 32684 (2 min)"
"SPR457","S5301","-","Co E7123"
"SPR457","S5302","-","Co E4972"
"SPR457","S5303","-","Co E7123"
"SPR457","S5304","-","Co E4972"
"SPR457","S5305","-","Co E7052"
"SPR457","S5306","-","Co E7052"
"SPR457","S5319","-","Co E9084"
"SPR457","S5320","-","Co E7367"
"SPR457","S5321","-","Co E7367"
"SPR457","S5324","-","Co E7319"
"SPR457","S5325","-","Co E7319"
"SPR457","S5333","-","Co E7727"
"SPR457","S5334","-","Co E7727"
"SPR457","S5337","-","Co E7875"
"SPR457","S5338","-","Co E7875"
"SPR457","S5343","-","Co E9084"
"SPR457","S5348","-","Co 8025-F"
"SPR457","S5349","-","Co 8025-F"
"SPR457","S5350","-","Co 8047-F"
"SPR457","S5357","-","Co E603"
"SPR457","S5358","-","Co E603"
"SPR457","S5359","-","Co E1008"
"SPR457","S5360","-","Co E1008"
"SPR457","S5361","-","Co E1009"
"SPR457","S5362","-","Co E1007"
"SPR457","S5363","-","Co E1007"
"SPR457","S5364","-","Co E3333"
"SPR457","S5365","-","Co E3333"
"SPR457","S5378","-","Co 8183-F"
"SPR457","S5379","-","Co 8183-F"
"SPR457","S5410","-","Co 3172, A568"
"SPR457","S5469","-","Co 1960"
"SPR457","S5470","-","Co 1961"
"SPR457","S5471","-","Co 1963"
"SPR457","S5472","-","Co 1964"
"SPR457","S5473","-","Co 1966"
"SPR457","S5474","-","Co 1967"
"SPR457","S5475","-","Co 1968"
"SPR457","S5522","-","Co E652"
"SPR457","S5523","-","Co E1048"
"SPR457","S5524","-","Co E1048"
"SPR457","S5525","-","Co"
"SPR457","S5526","-","Co"
"SPR457","S5527","-","Co E1050"
"SPR457","S5528","-","Co E1050"
"SPR457","S5536","-","Co E7690"
"SPR457","S5537","-","Co E7690"
"SPR457","S5564","-","Co E3469"
"SPR457","S5565","-","Co E3469"
"SPR457","S5598","-","Co"
"SPR457","S5626","-","Co 3017, A561"
"SPR457","S5627","-","Co 32685 (2 min)"
"SPR457","S5637","-","Co E7176"
"SPR457","S5638","-","Co E7176"
"SPR457","S5639","-","Co 8015-F"
"SPR457","S564","-","Co E5021 (12'')"
"SPR457","S5640","-","Co 8015-F"
"SPR457","S5643","-","Co 8089-F"
"SPR457","S5644","-","Co 12030-F"
"SPR457","S5645","-","Co 18103-F"
"SPR457","S5646","-","Co 8085-F"
"SPR457","S5647","-","Co 18103-F"
"SPR457","S5648","-","Co 8089-F"
"SPR457","S5649","-","Co 8085-F"
"SPR457","S565","-","Co E5021 (12'')"
"SPR457","S5650","-","Co 12030-F"
"SPR457","S5651","-","Co 8103-F"
"SPR457","S5652","-","Co 8107-F"
"SPR457","S5653","-","Co 8107-F"
"SPR457","S5654","-","Co 8103-F"
"SPR457","S5655","-","Co 8135-F, 8220-F"
"SPR457","S5656","-","Co 8135-F, 8220-F"
"SPR457","S5657","-","Co 8162-F"
"SPR457","S5713","-","Co 8022-F"
"SPR457","S5714","-","Co 8022-F"
"SPR457","S5720","-","Co 8136-F"
"SPR457","S5721","-","Co 8136-F"
"SPR457","S5724","-","Co E3721"
"SPR457","S5725","-","Co E3721"
"SPR457","S5732","-","Co 8043-F"
"SPR457","S5733","-","Co 8043-F"
"SPR457","S5752","-","Co 65054 (2 min)"
"SPR457","S5771","-","Co E3689"
"SPR457","S5772","-","Co E3689"
"SPR457","S5773","-","Co E3584"
"SPR457","S5774","-","Co E3584"
"SPR457","S5775","-","Co E3635"
"SPR457","S5776","-","Co E3635"
"SPR457","S5782","-","Co 8095-F"
"SPR457","S5783","-","Co 8095-F"
"SPR457","S5794","-","Co 8017-F"
"SPR457","S5797","-","Co 8029-F"
"SPR457","S5798","-","Co 8029-F"
"SPR457","S5801","-","Co 8065-F"
"SPR457","S5802","-","Co 8065-F"
"SPR457","S5874","-","Co E845"
"SPR457","S5875","-","Co E845"
"SPR457","S5876","-","Co E844"
"SPR457","S5877","-","Co rej"
"SPR457","S5878","-","Co E5020 (12'')"
"SPR457","S5885","-","Co E844"
"SPR457","S5886","-","Co E5020 (12"")"
"SPR457","S5889","-","Co E3670"
"SPR457","S5890","-","Co E3670"
"SPR457","S5901","-","Co E1398"
"SPR457","S5902","-","Co E1399"
"SPR457","S5903","-","Co E1397"
"SPR457","S5904","-","Co E1834"
"SPR457","S5905","-","Co E1396"
"SPR457","S5906","-","Co E1396"
"SPR457","S5907","-","Co E1834"
"SPR457","S5908","-","Co E1398"
"SPR457","S5909","-","Co E1397"
"SPR457","S5910","-","Co E1399, FW FSS 34021 (33), GV 104(C)"
"SPR457","S5929","-","Co 8141-F, DB65"
"SPR457","S5930","-","Co 8142-F, DB64"
"SPR457","S5931","-","Co 8142-F, DB64"
"SPR457","S5932","-","Co 8141-F, DB65"
"SPR457","S5935","-","Co 8057-F"
"SPR457","S5936","-","Co 8081-F"
"SPR457","S5937","-","Co 8081-F"
"SPR457","S5938","-","Co 8057-F"
"SPR457","S5939","-","Co"
"SPR457","S5940","-","Co"
"SPR457","S5941","-","Co E1964"
"SPR457","S5942","-","Co E1964"
"SPR457","S5943","-","Co E2273"
"SPR457","S5944","-","Co E2273"
"SPR457","S5945","-","Co E2274"
"SPR457","S5946","-","Co E2274"
"SPR457","S5947","-","Co rej"
"SPR457","S5952","-","Co 8217-F, 8245-F"
"SPR457","S5953","-","Co 8217-F, 8246-F"
"SPR457","S5954","-","Co 8218-F, 4199-M"
"SPR457","S5955","-","Co 8216-F, 8246-F, 4199-M"
"SPR457","S5956","-","Co 8216-F, 8245-F"
"SPR457","S5957","-","Co 8218-F"
"SPR457","S5963","-","Co E4482"
"SPR457","S5964","-","Co E4482"
"SPR457","S5965","-","Co E4514"
"SPR457","S5966","-","Co C3787"
"SPR457","S5967","-","Co E4636"
"SPR457","S5969","-","Co E4865"
"SPR457","S5970","-","Co C3787"
"SPR457","S5971","-","Co E4865"
"SPR457","S5972","-","Co E4975"
"SPR457","S5973","-","Co E4514"
"SPR457","S5974","-","Co C3788"
"SPR457","S5975","-","Co C3788"
"SPR457","S5981","-","Co E4636"
"SPR457","S5982","-","Co 8019-F"
"SPR457","S5983","-","Co E7032"
"SPR457","S5984","-","Co E7527"
"SPR457","S5985","-","Co E7143"
"SPR457","S5986","-","Co E7527"
"SPR457","S5987","-","Co E7026"
"SPR457","S5988","-","Co E7026"
"SPR457","S5989","-","Co E7032"
"SPR457","S5990","-","Co E7053"
"SPR457","S5991","-","Co E7053"
"SPR457","S5992","-","Co E7268"
"SPR457","S5993","-","Co 8019-F"
"SPR457","S5994","-","Co E7268"
"SPR457","S5995","-","Co E7223"
"SPR457","S5996","-","Co E7238"
"SPR457","S5997","-","Co E7238"
"SPR457","S5998","-","Co E7223"
"SPR457","S5999","-","Co E7143"
"SPR457","S6000","-","Co 7001-F"
"SPR457","S6001","-","Co 7001-F"
"SPR457","S6002","-","Co 8187-F"
"SPR457","S6003","-","Co 8187-F"
"SPR457","S6004","-","Co 20173-F"
"SPR457","S6005","-","Co 20173-F"
"SPR457","S6006","-","Co rej"
"SPR457","S6007","-","Co rej"
"SPR457","S6008","-","Co 8189-F"
"SPR457","S6009","-","Co 8189-F"
"SPR457","S6024","-","Co E3984"
"SPR457","S636","-","Co E1394"
"SPR457","S637","-","Co E3052"
"SPR457","S638","-","Co E1391"
"SPR457","S639","-","Co E1393"
"SPR457","S640","-","Co E1391"
"SPR457","S641","-","Co E1394"
"SPR457","S642","-","Co E1392"
"SPR457","S643","-","Co E1392"
"SPR457","S644","-","Co E1395"
"SPR457","S645","-","Co E1393"
"SPR457","S646","-","Co E1395"
"SPR457","S647","-","Co E3052"
"SPR457","S69","-","Co 8229-F"
"SPR457","S693","-","Co 8086-F"
"SPR457","S694","-","Co 8086-F"
"SPR457","S695","-","Co 8098-F"
"SPR457","S696","-","Co 8098-F"
"SPR457","S70","-","Co 8229-F"
"SPR457","S701","-","Co E2997"
"SPR457","S702","-","Co E2997"
"SPR457","S703","-","Co E3036"
"SPR457","S704","-","Co E3036"
"SPR457","S707","-","Co E3175"
"SPR457","S708","-","Co E3141"
"SPR457","S709","-","Co E3408"
"SPR457","S71","-","Co 8230-F"
"SPR457","S710","-","Co E3175"
"SPR457","S711","-","Co E3408"
"SPR457","S712","-","Co E3614"
"SPR457","S713","-","Co E3518"
"SPR457","S714","-","Co E3518"
"SPR457","S715","-","Co E3614"
"SPR457","S716","-","Co E3562"
"SPR457","S717","-","Co E3668"
"SPR457","S72","-","Co 8230-F"
"SPR457","S737","-","Co E4902"
"SPR457","S738","-","Co E4902"
"SPR457","S739","-","Co E7017"
"SPR457","S740","-","Co E7017"
"SPR457","S741","-","Co E7122"
