"trackId","sectionNum","matrixNum","placePerformed","instrumentation"
"S1416","16.900","42434-2 ","NY","Tenor & Orchestra"
"S1417","16.900","42435-1 ","NY","Tenor & Orchestra"
"S1418","16.900","x","NY","Tenor"
"S1419","16.900","x","NY","Tenor"
"S142","16.210","58156-1-2","NY","Spoken"
"S1420","16.900","x","NY","Tenor"
"S1421","16.900","x","NY","Tenor"
"S1422","16.900","x","NY","Tenor"
"S1423","16.900","x","NY","Tenor"
"S1424","16.900","x","NY","Tenor"
"S1425","16.900","x","NY","Tenor"
"S1426","16.900","x","NY","Tenor"
"S1427","16.900","x","NY","Tenor"
"S1428","16.900","89620-2 ","NY","Tenor & Orchestra"
"S1429","16.900","89621-1 ","NY","Tenor & Orchestra"
"S143","16.210","58158-1 ","NY","Spoken"
"S1430","16.900","N 105021","NY","Tenor & Orchestra"
"S1431","16.900","N 105022","NY","Tenor & Orchestra"
"S1432","16.900","42555-2 ","NY","Tenor & Orchestra"
"S1433","16.900","42556-2 ","NY","Tenor & Orchestra"
"S1434","16.900","B 29499-3 ","Camden, NJ","Tenor & Orchestra"
"S1435","16.900","B 29600-1 ","Camden, NJ","Tenor & Orchestra"
"S1436","16.900","B 29601-2 ","Camden, NJ","Tenor & Orchestra"
"S1437","16.900","9443","NY","Tenor & Orchestra"
"S1438","16.900","9460","NY","Tenor & Orchestra"
"S1439","16.900","B 29771-3 ","NY","Tenor & Orchestra"
"S144","16.210","58159-2-3","NY","Spoken"
"S1440","16.900","B 29772-2 ","NY","Tenor & Orchestra"
"S1441","16.900","9460","NY","Tenor & Orchestra"
"S1442","16.900","89893-2 ","NY","Tenor & Orchestra"
"S1443","16.900","89894-2 ","NY","Tenor & Orchestra"
"S1444","16.900","N 105265","NY","Tenor & Orchestra"
"S1445","16.900","N 105269","NY","Tenor & Orchestra"
"S1446","16.900","B 30066-2 ","Camden, NJ","Tenor & Orchestra"
"S1447","16.900","B 30067-2 ","Camden, NJ","Tenor & Orchestra"
"S1448","16.900","N 105291","NY","Tenor & Orchestra"
"S1449","16.900","N 105293","NY","Tenor & Orchestra"
"S145","16.210","B 29399-2 ","NY","Vocal, Chorus (sop, alt, 2 ten, 2 bs), Orchestra "
"S1450","16.900","B 30199-3 ","NY","Tenor & Orchestra"
"S1451","16.900","42754-2 ","NY","Tenor"
"S1452","16.900","42785-2 ","NY","Tenor"
"S1453","16.900","B 31362-2 ","Camden, NJ","Tenor & Orchestra"
"S1454","16.900","x","NY","Tenor"
"S1455","16.900","x","NY","Tenor"
"S1456","16.900","x","NY","Tenor"
"S1457","16.900","x","NY","Tenor"
"S1458","16.900","B 31362-4 ","Camden, NJ","Tenor & Orchestra"
"S1459","16.900","B 31827-3 ","Camden, NJ","Tenor & Orchestra"
"S146","16.210","B 29501-2 ","NY","Spoken"
"S1460","16.900","B 31828-2 ","Camden, NJ","Tenor & Orchestra"
"S1461","16.900","N 105851","NY","Tenor, Orchestra, Chorus"
"S1462","16.900","N105853","NY","Tenor, Orchestra, Chorus"
"S1463","16.900","B 32187-2 ","Camden, NJ","Tenor, Orchestra, Chorus"
"S1464","16.900","B 32188-2 ","Camden, NJ","Tenor, Orchestra, Chorus"
"S1465","16.900","105606-2 ","NY","Tenor & Orchestra"
"S1466","16.900","105607-2 ","NY","Tenor & Orchestra"
"S1467","16.900","N106015","NY","Tenor & Orchestra"
"S1468","16.900","N 106018","NY","Tenor & Orchestra"
"S1469","16.900","N 106056","NY","Tenor & Max Terr And His Grand Street Boys "
"S147","16.210","B 31934-3 ","NY","Vocal, Chorus (2 sop, alt, 2 ten, bs), Orchestra"
"S1470","16.900","BVE 33452-1 ","Camden, NJ","Tenor & Orchestra"
"S1471","16.900","BVE 33453-3 ","Camden, NJ","Tenor & Orchestra"
"S1472","16.900","N 106293","NY","Tenor & Orchestra"
"S1473","16.900","N 106294","NY","Tenor & Orchestra"
"S1474","16.900","W 105908-1 ","NY","Tenor & Orchestra"
"S1475","16.900","W 105909-2 ","NY","Tenor & Orchestra"
"S1476","16.900","W 105926-2 ","NY","Tenor & Orchestra"
"S1477","16.900","W 105927-1","NY","Tenor & Orchestra"
"S1478","16.900","W 106250-2 ","NY","Tenor & Orchestra"
"S1479","16.900","W 106251-2 ","NY","Tenor & Orchestra"
"S148","16.210","B 31935-2 ","NY","Vocal, Chorus (2 sop, alt, 2 ten, bs), Orchestra"
"S1480","16.900","N 106547","NY","Tenor & Orchestra"
"S1481","16.900","N 106549","NY","Tenor & Orchestra"
"S1482","16.900","N106660","NY","Tenor"
"S1483","16.900","N 106663","NY","Tenor"
"S1484","16.900","x","NY","Tenor"
"S1485","16.900","x","NY","Tenor"
"S1486","16.900","BVE 35403-2 ","Camden, NJ","Tenor & Orchestra"
"S1487","16.900","BVE 35404-2 ","Camden, NJ","Tenor & Orchestra"
"S1488","16.900","BVE 35094-2 ","Camden, NJ","Tenor & Orchestra"
"S1489","16.900","107149","NY","Tenor & Orchestra"
"S149","16.210","B 32251-2 ","NY","Spoken"
"S1490","16.900","107151","NY","Tenor & Orchestra"
"S1491","16.900","W 107528-1 ","NY","Tenor & Orchestra"
"S1492","16.900","W 107529-1 ","NY","Tenor & Orchestra"
"S1493","16.900","E 4848W, E 26156 ","NY","Tenor, Choir, Orchestra"
"S1494","16.900","E 4851W, E 26159 ","NY","Tenor, Choir, Orchestra"
"S1495","16.900","W 108462-1 ","NY","Tenor & Orchestra"
"S1496","16.900","W 108463-1 ","NY","Tenor & Orchestra"
"S1497","16.900","E 26790 ","NY","Tenor & Orchestra"
"S1498","16.900","E 26793 ","NY","Tenor & Orchestra"
"S1499","16.900","BVE 43350-2 ","NY","Tenor & Orchestra"
"S15","16.100","19240-1","NY","Tenor, Orchestra"
"S150","16.210","B 32252-2 ","NY","Spoken"
"S1500","16.900","BVE 43351-2 ","NY","Tenor & Orchestra"
"S1501","16.900","BVE 49440-2 ","Camden, NJ","Tenor & vln, vc, p"
"S1502","16.900","BVE 49441-1 ","Camden, NJ","Tenor & vln, vc, p"
"S1503","16.910","BVE 49409-2 ","Camden, NJ","Vocal Duet & c, vln, fl, cl, vc, p"
"S1504","16.910","BVE 49410-2 ","Camden, NJ","Vocal Duet & c, vln, fl, cl, vc, p"
"S1505","16.920","CVE 49879-2 ","Camden, NJ","Vocal & vln, fl, vc, p"
"S1506","16.920","CVE 49880-2 ","Camden, NJ","Vocal & vln, fl, vc, p"
"S1507","16.920","BVE 49881-2 ","Camden, NJ","Vocal & vln, fl, vc, p"
"S1508","16.920","BVE 49882-2 ","Camden, NJ","Vocal & vln, fl, vc, p"
"S1509","16.930","x","NY","Band"
"S151","16.210","BVE 33473-2 ","Camden, NJ","Vocal & Orchestra"
"S1510","16.930","x","NY","Band"
"S1511","16.930","x","NY","Band"
"S1512","16.930","x","NY","Band"
"S1513","16.930","x","NY","Band"
"S1514","16.930","x","NY","Band"
"S1515","16.930","x","NY","Band"
"S1516","16.930","x","NY","Band"
"S1517","16.940","x","NY","Vocal"
"S1518","16.940","x","NY","Vocal"
"S1519","16.940","x","NY","Vocal"
"S152","16.210","BVE 48454-1 ","NY","Vocal, Chorus, Orchestra"
"S1520","16.940","x","NY","Vocal"
"S1521","16.940","x","NY","Vocal"
"S1522","16.940","x","NY","Vocal"
"S1523","16.940","x","NY","Vocal"
"S1524","16.940","x","NY","Vocal"
"S1525","16.940","x","NY","Vocal"
"S1526","16.940","x","NY","Vocal"
"S1527","16.940","x","NY","Vocal"
"S1528","16.940","x","NY","Vocal"
"S1529","16.940","x","NY","Vocal"
"S153","16.210","BVE 49255-1 ","NY","Vocal & Orchestra"
"S1530","16.940","x","NY","Vocal"
"S1531","16.940","x","NY","Vocal"
"S1532","16.940","x","NY","Vocal"
"S1533","16.940","x","NY","Vocal"
"S1534","16.940","x","NY","Vocal"
"S1535","16.940","x","NY","Vocal"
"S1536","16.940","x","NY","Vocal"
"S1537","16.940","x","NY","Vocal"
"S1538","16.940","x","NY","Vocal"
"S1539","16.940","x","NY","Vocal"
"S154","16.220","W 111454-1 ","NY","Spoken"
"S1540","16.940","x","NY","Vocal"
"S1541","16.940","x","NY","Vocal"
"S1542","16.940","x","NY","Vocal"
"S1543","16.940","x","NY","Vocal"
"S1544","16.940","x","NY","Vocal"
"S1545","16.940","x","NY","Vocal"
"S1546","16.940","x","NY","Vocal"
"S1547","16.950","58230-2 ","NY","Vocal & Organ"
"S1548","16.950","58231","NY","Vocal & Organ"
"S1549","16.950","59492-1 ","NY","Vocal & Organ"
"S155","16.220","W 111455-3 ","NY","Spoken"
"S1550","16.950","59494-2 ","NY","Vocal & Organ"
"S1551","16.960","x","NY","Accordion"
"S1552","16.960","x","NY","Accordion"
"S1553","16.960","x","NY","Accordion"
"S1554","16.960","x","NY","Accordion"
"S1555","16.960","x","NY","Accordion & Organ"
"S1556","16.960","M 1091-1 ","NY","Accordion & Organ"
"S1557","16.970","88459-2 ","NY","Clarinet & Orchestra"
"S1558","16.970","89284-2 ","NY","Clarinet & Orchestra"
"S1559","16.970","x","NY","Clarinet & Orchestra"
"S156","16.230","41439","NY","""Leaf solos"" & band"
"S1560","16.970","89285-2 ","NY","Clarinet & Orchestra"
"S1561","16.970","x","NY","Clarinet & Orchestra"
"S1562","16.980","W 106107-1 ","NY","Tenor & Orchestra"
"S1563","16.980","W 106108-1 ","NY","Tenor & Orchestra"
"S1564","16.980","W 106587-3 ","NY","Tenor & Orchestra"
"S1565","16.980","W 106588-2 ","NY","Tenor & Orchestra"
"S1566","16.980","W 107192-2 ","NY","Tenor & Orchestra"
"S1567","16.980","W 107193","NY","Tenor & Orchestra"
"S1568","16.980","W 107397-1 ","NY","Tenor & Orchestra"
"S1569","16.980","W 107398-1 ","NY","Tenor & Orchestra"
"S157","16.230","41440-2 ","NY","""Leaf solos"" & band"
"S1570","16.980","W107672-3 ","NY","Tenor & Orchestra"
"S1571","16.980","W 107673-2 ","NY","Tenor & Orchestra"
"S1572","16.980","W 107758-3 ","NY","Tenor, Orchestra, Chorus"
"S1573","16.980","W 107759-2 ","NY","Tenor, Orchestra"
"S1574","16.980","W 108023-2","NY","Tenor & Orchestra"
"S1575","16.980","W 108024-1","NY","Tenor & Orchestra"
"S1576","16.980","W 108278-2","NY","Tenor & Orchestra"
"S1577","16.980","W 108279-1","NY","Tenor & Orchestra"
"S1578","16.980","W 108569-2","NY","Tenor & Orchestra"
"S1579","16.980","W 108570-3","NY","Tenor & Orchestra"
"S158","16.230","41441-2 ","NY","""Leaf solos"" & band"
"S1580","16.980","E 27441","NY","Tenor, Orchestra"
"S1581","16.980","E 27442","NY","Tenor, Orchestra"
"S1582","16.980","E 27443","NY","Tenor, Orchestra"
"S1583","16.980","E 27444","NY","Tenor, Orchestra"
"S1584","16.980","W 109088-1","NY","Tenor"
"S1585","16.980","W 109089-1","NY","Tenor"
"S1586","16.980","E 28141","NY","Tenor, Orchestra"
"S1587","16.980","E 28144","NY","Tenor, Orchestra"
"S1588","16.980","E 25808","NY","Tenor, Orchestra"
"S1589","16.980","E 28813","NY","Tenor, Orchestra"
"S159","16.230","41442-2 ","NY","""Leaf solos"" & band"
"S1590","16.980","E 29503","NY","Tenor, Orchestra"
"S1591","16.980","E 29504","NY","Tenor, Orchestra"
"S1592","16.980","E 29667","NY","Tenor & Orchestra"
"S1593","16.980","E 29668","NY","Tenor & Orchestra"
"S1594","16.980","E 29669","NY","Tenor & Orchestra"
"S1595","16.980","E 29670","NY","Tenor & Orchestra"
"S1596","16.980","BVE 57663-2","NY","c, 2 vln, fl, cl, tb, p"
"S1597","16.980","BVE 57664-2","NY","c, 2 vln, fl, cl, tb, p"
"S1598","16.990","x","NY","Soprano & Piano"
"S1599","16.990","B 21865-1","NY","Soprano & Orchestra"
"S16","16.100","19241-1","NY","Tenor, Orchestra"
"S160","16.240","671","NY","Tenor & Orchestra"
"S1600","16.990","B 21866-3","NY","Soprano & Orchestra"
"S1601","16.990","B 21867-2","NY","Soprano & Orchestra"
"S1602","16.100","B 17980-1","NY","Spoken"
"S1603","16.100","B 17981-1","NY","Spoken"
"S1604","16.100","B 17981-1","NY","Spoken"
"S1605","16.100","B 17983-1","NY","Spoken"
"S1606","16.100","B 17984-1","NY","Spoken"
"S1607","16.100","B 17985-1","NY","Spoken"
"S1608","16.100","B 17985-3","NY","Spoken"
"S1609","16.100","B 18690-2","NY","Spoken"
"S161","16.240","672","NY","Tenor & Orchestra"
"S1610","16.100","B 18691-2","NY","Spoken"
"S1611","16.100","B 19434-2","NY","Spoken"
"S1612","16.100","B 19435-1","NY","Spoken"
"S1613","16.100","B 19436-2","NY","Spoken"
"S1614","16.100","B 19437-2","NY","Spoken"
"S1615","16.100","B 19434-4","NY","Spoken"
"S1616","16.100","BVE 57005-2","NY","Spoken"
"S1617","16.100","BVE 57006-2","NY","Spoken"
"S1618","16.100","BVE 57017","NY","Spoken"
"S1619","16.101","43782-1","NY","Tenor & Orchestra"
"S162","16.250","W 107724-3 ","NY","Instrumental (two trumpets, two clarinets/sax, two violins, trombone, piano, sousaphone, drums)"
"S1620","16.102","64944-A","NY","Sinfonietta"
"S1621","16.102","65945-A","NY","Sinfonietta"
"S1622","16.102","65946-A","NY","Sinfonietta"
"S1623","16.102","65947-A","NY","Sinfonietta"
"S1624","16.102","65948-A","NY","Sinfonietta"
"S1625","16.102","65949-A","NY","Sinfonietta"
"S1626","16.102","65950-A","NY","Sinfonietta"
"S1627","16.102","65951-A","NY","Sinfonietta"
"S1628","16.103","B 22789-2","NY","Vocal Quartet"
"S1629","16.103","B 22790-2","NY","Vocal Quartet"
"S163","16.250","W 107725-3 ","NY","Instrumental (two trumpets, two clarinets/sax, two violins, trombone, piano, sousaphone, drums)"
"S1630","16.103","B 22901-3","NY","Vocal Quartet"
"S1631","16.103","B 22902-3","NY","Vocal Quartet"
"S1632","16.103","B 22901-6","NY","Vocal Quartet"
"S1633","16.104","45589-2","NY","Voice, Chorus, Piano"
"S1634","16.104","45590-1","NY","Voice, Chorus, Piano"
"S1635","16.104","45592-1","NY","Voice, Chorus, Piano"
"S1636","16.104","45593-1","NY","Voice & Piano"
"S1637","16.104","45892-1","NY","Voice & Piano"
"S1638","16.104","45893-1","NY","Voice, Piano, Choir"
"S1639","16.104","45894-1","NY","Voice, Piano, Choir"
"S164","16.250","W 108027-2 ","NY","Instrumental (two trumpets, two clarinets/sax, two violins, trombone, piano, sousaphone, drums)"
"S1640","16.104","45895-1","NY","Voice, Piano, Choir"
"S1641","16.104","43702-2","NY","Voice"
"S1642","16.105","C 24881-2","NY","Tenor, org, unk vln, o, vla"
"S1643","16.105","C 24882-1","NY","Tenor, org, unk vln, o, vla"
"S1644","16.105","C 24881-4","NY","Tenor, org, unk vln, o, vla"
"S1645","16.105","C 24882-2","NY","Tenor, org, unk vln, o, vla"
"S1646","16.105","B 25442-3","NY","Tenor, org, unk vln, vla"
"S1647","16.105","B 25443-2","NY","Tenor, org, unk vln, vla"
"S1648","16.105","C 25467-2","NY","Tenor, chorus, vln, org"
"S1649","16.105","C 25468-2","NY","Tenor, chorus, vln, org"
"S165","16.250","W 108028-1 ","NY","Instrumental (two trumpets, two clarinets/sax, two violins, trombone, piano, sousaphone, drums)"
"S1650","16.105","C 25467-5","NY","Tenor, vln, org"
"S1651","16.105","C 25468-4","NY","Tenor, vln, org"
"S1652","16.105","B 26260-1","NY","Tenor, vln, fl, vla, org"
"S1653","16.105","B 26261-2","NY","Tenor, vln, fl, vla, org"
"S1654","16.105","C 26859-3","Camden, NJ","Tenor & Orchestra"
"S1655","16.105","C 26754-3 ","Camden, NJ","Tenor & Orchestra"
"S1656","16.105","C 27053-3 ","Camden, NJ","Tenor & Orchestra"
"S1657","16.105","C 27261-3","NY","Tenor, vln, fl, vla, org"
"S1658","16.105","C 27445-2","NY","Tenor, vln, fl, vla, org"
"S1659","16.105","C 27685-1","NY","Tenor, vln, fl, vla, org"
"S166","16.250","W 108029-2 ","NY","Instrumental (two trumpets, two clarinets/sax, two violins, trombone, piano, sousaphone, drums)"
"S1660","16.105","C27686-2","NY","Tenor, vln, fl, vla, org"
"S1661","16.105","C 27686-5","NY","Tenor, vln, fl, vla, org"
"S1662","16.105","C 28083-3","NY","Tenor & Orchestra"
"S1663","16.105","C 28084-2","NY","Tenor & Orchestra"
"S1664","16.105","C 28287-2","NY","Tenor, vln, vla, fl, org"
"S1665","16.105","C 28288-2","NY","Tenor, vln, vla, fl, org"
"S1666","16.105","C 28287-4","NY","Tenor, vln, fl, org"
"S1667","16.105","C 28508-2","NY","Tenor & Orchestra"
"S1668","16.105","C 28509-3","NY","Tenor & Orchestra"
"S1669","16.105","C 28508-5","NY","Tenor & Orchestra"
"S167","16.250","W 108030-2 ","NY","Instrumental (two trumpets, two clarinets/sax, two violins, trombone, piano, sousaphone, drums)"
"S1670","16.105","C 28774-2","NY","Tenor & Orchestra"
"S1671","16.105","C 29581-1","NY","Tenor & Orchestra"
"S1672","16.105","C 29582-1","NY","Tenor & Orchestra"
"S1673","16.105","C 30148-2","NY","Tenor, vln, vla, fl, org"
"S1674","16.105","C 30149-2","NY","Tenor, vln, vla, fl, org"
"S1675","16.105","C 30692-3","NY","Tenor & Orchestra"
"S1676","16.105","C 30693-2","NY","Tenor & Orchestra"
"S1677","16.105","C 31491-3","NY","Tenor, org, unk 2 vln, fl"
"S1678","16.105","C 31492-2","NY","Tenor, org, unk 2 vln, fl"
"S1679","16.105","B 32084-3","NY","Tenor & Orchestra"
"S168","16.260","E 28142","NY","Mezzo-soprano & orchestra (10-person)"
"S1680","16.105","B 32085-2","NY","Tenor & Orchestra"
"S1681","16.105","x","NY","Tenor & Piano"
"S1682","16.105","C 32498-3","NY",""
"S1683","16.105","C 32499-1","NY",""
"S1684","16.105","C 32498-5","NY","Tenor & Orchestra"
"S1685","16.105","C 32498-8","NY","Tenor & Orchestra"
"S1686","16.105","CVE 32790-3","Camden, NJ","Tenor & Orchestra"
"S1687","16.105","CVE 32791-3","Camden, NJ","Tenor & Orchestra"
"S1688","16.105","CVE 32790-5","Camden, NJ","Tenor & Orchestra"
"S1689","16.105","CVE 32791-4","Camden, NJ","Tenor & Orchestra"
"S169","16.260","E 28145","NY","Mezzo-soprano & orchestra (10-person)"
"S1690","16.105","BVE 34198-3","NY","Tenor, vln, vc, fl, org"
"S1691","16.105","BVE 34199-2","NY","Tenor vln, vc, fl, org"
"S1692","16.105","CVE 34348-3","NY","Tenor, vln, vc, fl, org"
"S1693","16.105","CVE 34349-1","NY","Tenor vln, vc, fl, org"
"S1694","16.105","W 205284-2","NY","Tenor & Orchestra"
"S1695","16.105","W 205285-1","NY","Tenor & Orchestra"
"S1696","16.105","W 205345-2","NY","Tenor & Orchestra"
"S1697","16.105","W 205346-3","NY","Tenor & Orchestra"
"S1698","16.105","W 205388-3","NY","Tenor & Orchestra"
"S1699","16.105","W 205388-3","NY","Tenor & Orchestra"
"S17","16.100","30679-1","NY","Tenor, Orchestra"
"S170","16.270","CVE 67697-2 ","Camden, NJ","Vocal & Organ"
"S1700","16.105","W 205389-4","NY","Tenor & Orchestra"
"S1701","16.105","W 205389-4","NY","Tenor & Orchestra"
"S1702","16.105","W 205513-3","NY","Tenor & Orchestra"
"S1703","16.105","W 205514-2","NY","Tenor & Orchestra"
"S1704","16.105","W 205548-3","NY","Tenor & Orchestra"
"S1705","16.105","W 205549-2","NY","Tenor & Orchestra"
"S1706","16.105","W 205576-3","NY","Tenor"
"S1707","16.105","W 205577","NY","Tenor"
"S1708","16.105","W 205577-5","NY","Tenor"
"S1709","16.105","W 205606-2","NY","Tenor & Orchestra"
"S171","16.270","CVE 67698-2 ","Camden, NJ","Vocal & Organ"
"S1710","16.105","W 205607-3","NY","Tenor & Orchestra"
"S1711","16.105","W 205693-2","NY","Tenor"
"S1712","16.105","W 20598-2","NY","Tenor"
"S1713","16.105","W 205753-2","NY","Tenor & Orchestra"
"S1714","16.105","W 205754-3","NY","Tenor & Orchestra"
"S1715","16.105","W 205976-1","NY","Tenor & Orchestra"
"S1716","16.105","W 205977-1","NY","Tenor & Orchestra"
"S1717","16.105","W 206078-1","NY","Tenor & Orchestra"
"S1718","16.105","W 206079-2","NY","Tenor & Orchestra"
"S1719","16.105","x","NY","Tenor"
"S172","16.280","W 109194-1 ","NY","Soprano & Orchestra"
"S1720","16.105","x","NY","Tenor"
"S1721","16.105","x","NY","Tenor"
"S1722","16.105","x","NY","Tenor"
"S1723","16.105","W 206193-1","NY","Tenor & Orchestra"
"S1724","16.105","W 206209-1","NY","Tenor & Orchestra"
"S1725","16.105","W 206280-1","NY","Tenor & Orchestra"
"S1726","16.105","W 206281-1","NY","Tenor & Orchestra"
"S1727","16.105","W 206341-2","NY","Tenor & Orchestra"
"S1728","16.105","W 206342-1","NY","Tenor & Orchestra"
"S1729","16.106","B 17657-1","NY","Voice & Orchestra"
"S173","16.280","W 109195 ","NY","Soprano & Orchestra"
"S1730","16.106","B 17658-2","NY","Voice & Orchestra"
"S1731","16.106","x","NY","Voice & Piano"
"S1732","16.107","x","NY","Instrumental & Piano"
"S1733","16.107","6496","NY","c, vln, fl, cl, p, bbs, dm "
"S1734","16.107","6497","NY","c, vln, fl, cl, p, bbs, dm "
"S1735","16.107","6498","NY","c, vln, fl, cl, p, bbs, dm "
"S1736","16.107","6499","NY","c, vln, fl, cl, p, bbs, dm "
"S1737","16.107","6500","NY","c, vln, fl, cl, p, bbs, dm "
"S1738","16.107","6501","NY","c, vln, fl, cl, p, bbs, dm "
"S1739","16.107","3428-2","NY","Orchestra"
"S174","16.280","W 109468-2 ","NY","Soprano & Orchestra"
"S1740","16.107","3430-3","NY","Orchestra"
"S1741","16.107","3484-2","NY","Orchestra"
"S1742","16.107","3486-2","NY","Orchestra"
"S1743","16.107","x","NY","Orchestra"
"S1744","16.107","x","NY","Orchestra"
"S1745","16.107","x","NY","Orchestra"
"S1746","16.107","x","NY","Orchestra"
"S1747","16.107","x","NY","Instrumental"
"S1748","16.107","x","NY","Instrumental"
"S1749","16.107","41767-1","NY","c, tb, p, bbs, dm, vln"
"S175","16.280","W 109469-3 ","NY","Soprano & Orchestra"
"S1750","16.107","41770-2","NY","c, tb, p, bbs, dm, pic"
"S1751","16.107","6116","NY","c, fl, cl, tb, p, bbs, dm"
"S1752","16.107","6118","NY","c, fl, cl, tb, p, bbs, dm"
"S1753","16.107","6120","NY","c, fl, cl, tb, p, bbs, dm"
"S1754","16.107","6123","NY","c, fl, cl, tb, p, bbs, dm"
"S1755","16.107","1206-1","NY","Instrumental"
"S1756","16.107","1207-1","NY","Instrumental"
"S1757","16.107","S 71101-B","NY","c, cl, tb, p, bbs, dm"
"S1758","16.107","S 71102-B","NY","c, cl, tb, p, bbs, dm"
"S1759","16.107","S 71103-A","NY","c, cl, tb, p, bbs, dm"
"S176","16.280","x","NY","Soprano"
"S1760","16.107","S 71104-B","NY","c, cl, tb, p, bbs, dm"
"S1761","16.107","x","NY","Instrumental"
"S1762","16.107","x","NY","Instrumental"
"S1763","16.107","x","NY","Instrumental"
"S1764","16.107","x","NY","Instrumental"
"S1765","16.107","N 105236","NY","c, cl, tb, ts, p, dm"
"S1766","16.107","N 105237","NY","c, cl, tb, ts, p, dm"
"S1767","16.107","N 105239","NY","c, cl, tb, ts, p, dm"
"S1768","16.107","N 105240","NY","c, cl, tb, ts, p, dm"
"S1769","16.107","42651-1","NY","Instrumental"
"S177","16.280","x","NY","Soprano"
"S1770","16.107","42652-1","NY","Instrumental"
"S1771","16.107","42653-1","NY","Instrumental"
"S1772","16.107","42654-1","NY","Instrumental"
"S1773","16.107","9551","NY","Instrumental"
"S1774","16.107","9552","NY","Instrumental"
"S1775","16.107","9553","NY","Instrumental"
"S1776","16.107","9554","NY","Instrumental"
"S1777","16.107","N 105389","NY","bal, p, percussion"
"S1778","16.107","N 105390","NY","bal, p, percussion"
"S1779","16.107","N 105391","NY","bal, p, percussion"
"S178","16.280","x","NY","Soprano"
"S1780","16.107","N 105392","NY","bal, p, percussion"
"S1781","16.107","N 106231","NY","c, cl, tb, p, bbs, dm"
"S1782","16.107","N 106232","NY","c, cl, tb, p, bbs, dm"
