R5969,Inbal - Yemenite Folklore,AN 13-00,,The Yemenite Dance Theatre,Hed-Arzi,"33 1/3 RPM - 10"""
R5970,Inbal / Chassidic Melodies,VZL 17/18,,various,Vistas of Israel,"33 1/3 RPM - 12"""
R5971,Inchworm,K-81,,Danny Kaye,Decca,"78 RPM - 10"""
R5972,Indian Lament,74387,1914-03-31,Fritz Kreisler,Victor - His Master's Voice,"78 RPM - 12"" single-sided"
R5973,Indian Lament,74387,1914-03-31,Fritz Kreisler,Victrola Record,"78 RPM - 12"" single-sided"
R5974,Indian Love Call,B-7746-A / B-7746-B,1938-07-24,Artie Shaw; Tony Pastor,Bluebird,"78 RPM - 10"""
R5975,Indian Love Call,1151-A / 1151-B,,Fritz Kreisler,RCA Victor,"78 RPM - 10"""
R5976,Indomi parla oria,83053-A / 83053-B,1907-11,Albert Beressi Effendi,Odeon,"78 RPM - 10 1/2"""
R5977,Information Please,E7691,1922-06,Abraham Moskowitz,Columbia,"78 RPM - 10"""
R5978,Innerpeace,,,Steve Dropkin,Ketzev,CD
R5979,Insaneh Toykef / Haschkiwejni,S6 Ch-01-A/B,,Oskar Reiss,Produccciones Eva,"33 1/3 RPM - 12"""
R5980,Inspirations - Memories of Home,B NFI,,Cantor David Propis,HX PRO,Cassette tape
R5981,Instant Yiddish,T 114,,Maria Karmilova and Zvee Scooler,Tikva - Eurotone,"33 1/3 RPM - 12"""
R5982,Intent,70,,Rabbi Avigdor Miller,YGBY,Cassette tape
R5983,Intermezzo,4458-A / 4458-B,,Toscha Seidel,Victor - His Master's Voice,"78 RPM - 10"""
R5984,Intermission Time / Backstage with the Israel Philharmonic Orchestra,VZL 63/64,,Israel Philharmonic Orchestra,Vistas of Israel,"33 1/3 RPM - 12"""
R5985,International Athems and Songs,LN 3320,,Royal Australian Air Force Central Band,Epic,"33 1/3 RPM - 12"""
R5986,International Bible Contest,102561,2014,,Unknown,CD
R5987,International Hit Parade,WAL 4142706,,Luce Amen,Straight Ahead Records,Cassette tape
R5988,International Song Collection,INT13067,,Yaffa Yarkoni,Prestige International,"33 1/3 RPM - 12"""
R5989,International Yiddish Festival - Cracow 1990,EK171056,,The klezmer Conservatory band,Edition Kuenstlertreff,CD
R5990,Interview with Chaim Blanc,Program No. 19,,Chaim Blanc,Vistas of Israel,"33 1/3 RPM - 16"""
R5991,Interview with Chaim Blanc / Music of Marc Lavry,Program No. 19/20,,Chaim Blanc; Marc Lavry,Vistas of Israel,"33 1/3 RPM - 16"""
R5992,Interview with Dr. Howard Lindsay / Folk Music of Israel,VZL 111/112,,Dr. Howard Lindsay; [unknown],Vistas of Israel,"33 1/3 RPM - 12"""
R5993,Interview with Karl Katz / Folk Symphony (M. Avidom),VZL 33/34,,Karl Katz; Kol Israel Orchestra,Vistas of Israel,"33 1/3 RPM - 12"""
R5994,Interview with Neomi Shemer / Village of Ussefiya,VZL 87/88,,Neomi Shemer; [unknown],Vistas of Israel,"33 1/3 RPM - 12"""
R5995,Interview with Shlomo Zafrir / The Trout,VZL 95/96,,Shlomo Zafrir; Guilet String Quartet; Menahem Pressler,Vistas of Israel,"33 1/3 RPM - 12"""
R5996,Interview with Uriel Ofek / Second Israel Song Festival,VZL 89/90,,Uriel Ofek; [unknown],Vistas of Israel,"33 1/3 RPM - 12"""
R5997,Interview with Yaffa Yarkoni / Music from Israel,VZL 85/86,,Yaffa Yarkoni; [unknown],Vistas of Israel,"33 1/3 RPM - 12"""
R5998,Interview with Zigi Binor / Folk Suite,VZL 91/92,,Zigi Binor; Hanoch Jacoby,Vistas of Israel,"33 1/3 RPM - 12"""
R5999,Interviews Iser Harel,DS 14016,,Aryeh Avnery,Hed-Arzi,"33 1/3 RPM - 12"""
R6000,Into the Woods,AN 48-93,,"Choir of the ""Harei Ephraim"" Institute",Hed-Arzi,"33 1/3 RPM - 12"""
R6001,Introducing the World of American Jewish Music,8.559406,,Various,Naxos,CD
R6002,Introduction and Rondo Capriccioso - Part 1,14115-A / 14115-B,,Jascha Heifetz,RCA Victor,"78 RPM - 12"""
R6003,Introduction and Rondo Capriccioso - Part 1,14115-A / 14115-B,,Jascha Heifetz,RCA Victor,"78 RPM - 12"""
R6004,"Introduction and Rondo Capriccioso, Op. 28 Zigeunerweisen",LRM-7055,,Jascha Heifetz,RCA Victor,"33 1/3 RPM - 10"""
R6005,Introduction and Tarantelle,74626,1918-10-03,Jascha Heifetz,Victrola Record,"78 RPM - 12"" single-sided"
R6006,"Introduction, Kiddush, Mah Nishtanah, Avadim Hayinu",TA-107-A / TA-107-B,,A. Davis,Tikva - Eurotone,"78 RPM - 10"""
R6007,Invictus,10-1462-A / 10-1462-B,,Robert Merrill,RCA Victor,"78 RPM - 10"""
R6008,Invitation to Hebrew,SA 773-774,,Dr. Mordecai Kamrat,Spoken Arts Jewish heritae Series,"33 1/3 RPM - 12"""
R6009,Invitation to Yiddish,N8OP-3746/7/8/9,,Yudel Mark,RCA Custom,"33 1/3 RPM - 12"""
R6010,Invitation to Yiddish,AJC-3-3-72,,Himan Brown,NBC,"33 1/3 RPM - 12"""
R6011,Inzere Weibelach,67107-A / 67107-B,1928-05-09,Aaron Lebedeff,Brunswick,"78 RPM - 10"""
R6012,Ire Bagel Farkoifer,B-2089 A / B-2089 B,,Jack; Ola,Banner,"78 RPM - 10"""
R6013,Irina Fogelson Sings: Yiddish Hebrew Russian English,8815,,Irina Fogelson,LRP Records,Cassette tape
R6014,Irina Fogelson Sings: Yiddish Hebrew Russian English,N-8815,,Irina Fogelson,LRP Records,"33 1/3 RPM - 12"""
R6015,Iris,ISS-0013,,Gidion Shemer; Liorah Ramon; Chana Robina,Eastronics Ltd.,"33 1/3 RPM - 12"""
R6016,Irish Love Song,64346,1913-03-13,Alma Gluck; Efrem Zimbalist,Victrola Record,"78 RPM - 10"" single-sided"
R6017,Irish Love Song,64346,1913-03-13,Alma Gluck; Efrem Zimbalist,Victor Record,"78 RPM - 10"" single-sided"
R6018,Irish Love Song,87022,1908-09-28,Ernestine Schumann-Heink,Victrola Record,"78 RPM - 10"" single-sided"
R6019,Irish Love Song,64346,1913-03-13,Alma Gluck; Efrem Zimbalist,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R6020,Irit Dotan,BAN 14448,,Irit Dotan,Hed-Arzi,"33 1/3 RPM - 12"""
R6021,Irma La Dce fron Jaffo A Musical,S5-70092,,Gadi Yagil; Rivka Zohar; Bomba  Y.Zur,CBS,"33 1/3 RPM - 12"""
R6022,Irma La Douce,AP 307,,Geula Nuni; Arik Einstein; Shlomo Bar Shavitt,Israphon,"33 1/3 RPM - 12"""
R6023,Iro Eineino,65153-A / 65153-B,1909-05,Mozem Mirsky,Victor - His Master's Voice,"78 RPM - 10"""
R6024,Iru Eineinu,64385,1909-06-23,Cantor G. Sirota,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R6025,Irving Fields Favorites,LPM 38,,Irving Fields,RCA Victor,"33 1/3 RPM - 10"""
R6026,Is Gewejn A Folk - Vol 1,EULP 1059,,Lutz Elias ; Massel Klezmorim,ARC Music,"33 1/3 RPM - 12"""
R6027,Is Nit Gefeedlt Reb Mister Itzik,77487-A / 77487-B,1924-04-04,Morris Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R6028,Is Nit Gefidelt,03679 B / 03679,1924-05,Morris Goldstein,Pathe,"78 RPM - 10"""
R6029,"Is Nit Gefidelt, Reb Mister Itzik",13251,1924-04,Abraham Rosenstein,Emerson,"78 RPM - 10"""
R6030,Is Tel Aviv Burning 60 hours to Suez,BAN 49-74,,Geula Nuni; Aviva marks; alex peleg; gideon shemer,Hed-Arzi,"33 1/3 RPM - 12"""
R6031,Is That the Way to Treat a Sweetheart?,26082-A / 26082-B,1938-10-13,Benny Goodman,Victor - His Master's Voice,"78 RPM - 10"""
R6032,Is This Necessary?,DJ 1058,,Arik Einstein ; Yoni Rechtek,Hammon Records,"33 1/3 RPM - 12"""
R6033,Isa Kremer Sings Jewish Life In Song,GRC 98,,Isa Kremer,Greater Recording Co.,Cassette tape
R6034,Isa Kremer Sings Jewish Life In Song,GRC 98,,Isa Kremer,Greater Recording Co.,"33 1/3 RPM - 12"""
R6035,Isa Kremer Sings Yiddish Folk Songs,CGY 604,1960,Isa Kremer,Collector's Guild,"33 1/3 RPM - 12"""
R6036,Isaac Bashevis Singer Read by Eli Wallach,SA 1153,,Eli Wallach,Spoken Arts Jewish heritae Series,"33 1/3 RPM - 12"""
R6037,Isaac Bashevis Singer Reads In Yiddish,TC 1202,,Isaac Bashevis Singer,Caedmon,"33 1/3 RPM - 12"""
R6038,Isaac Goodfriend sings Hanukka Songs,CIG-8,,Isaac Goodfriend,Private label,Cassette tape
R6039,Isaac Goodfriend Sings Sholom Secunda,CRS-4100,,Isaac Goodfriend,Golden Crest,"33 1/3 RPM - 12"""
R6040,Isaac Stern 60th Anniversary Celebration,IM 36692,,Pinchas Zukerman; Itzhak Perlman and Zubin Mehta,CBS,"33 1/3 RPM - 12"""
R6041,Isaac Stern 60th Anniversary Celebration,IM 36692,,Isaac Stern; Pinchas Zukerman; Itzhak Perlman,CBS,"33 1/3 RPM - 12"""
R6042,Isaac Stern 60th Anniversary Celebration,M 37244,,Pinchas Zukerman; Itzhak Perlman and Zubin Mehta,CBS,"33 1/3 RPM - 12"""
R6043,Isaac Stern Plays Bach Violin Concertos,MYT 38487,,Isaac Stern,Not Listed,Cassette tape
R6044,Ishkabibl,E3143,1916?,Columbia Band; Hebrew-Jewish Band,Columbia,"78 RPM - 10"""
R6045,Ishtabach,16231-B / 16231-A,1907-06-10,Cantor Meisels,Victor - His Master's Voice,"78 RPM - 10"""
R6046,Ismach Moshe,6-1366,,Cantor Savel Kwartin,Melotone,"78 RPM - 10"""
R6047,Ismucho wemalch uscho,17828-A / 17828-B,1908,Gershon Sirota,Victor - His Master's Voice,"78 RPM - 10"""
R6048,Isn't It Great To Be Married / Some Sort of Somebody / On the Shore of Le Lei Wi / Babes in the Wood,12413-B / 12413-A,,Victor Light Opera Company,Victor - His Master's Voice,"78 RPM - 12"""
R6049,Israel,TW 91381,,The Amsterdam Jewish Choir,Londisc,"33 1/3 RPM - 10"""
R6050,Israel,RLP3000,,Jacqueline Joriss,RGE,"33 1/3 RPM - 10"""
R6051,Israel,24456 B / 24456 A,1948-05-24,Al Jolson,Decca,"78 RPM - 10"""
R6052,Israel,L-6124,,Meny Gourman,Galton,Cassette tape
R6053,Israel,SRLP 8144,,The Kol Israel Choir,Request Records,"33 1/3 RPM - 12"""
R6054,Israel,C 8144,,The Kol Israel Choir,Request Records,Cassette tape
R6055,Israel,AN 83-55,,The Gadna Symphony Orchestra,Hed-Arzi,"33 1/3 RPM - 12"""
R6056,Israel - Sing Us the Songs of Zion,LPE-1064,,Israel Karmon,Carinia,"33 1/3 RPM - 10"""
R6057,Israel - The First 25 Years,BAN 14326,,Abba Eban,Hed-Arzi,"33 1/3 RPM - 12"""
R6058,Israel - The Little Democracy / Folk Dances of Israel,VZL 123/124,,Unknown,Vistas of Israel,"33 1/3 RPM - 12"""
R6059,Israel - Voyages autour du mande,380.062 TL,,Les Dudoïm,Fontana,"33 1/3 RPM - 12"""
R6060,Israel / Vol. 2 - Les Juifs D'Éthiopie,558.670,,Unknown,Radio France,"33 1/3 RPM - 12"""
R6061,"Israel 14th Chassidic Festival , 1982",,,Ilan Gilboah & Various,Miki Peled-Solan,"33 1/3 RPM - 12"""
R6062,Israel 20,SP 44120,,Various,Decca,"33 1/3 RPM - 12"""
R6063,Israel 20 Years 1948-1968,52558/9,,Yosi Gudart,CBS,"33 1/3 RPM - 12"""
R6064,Israel 40 Years,ATK 600,,Various,Sacem,Cassette tape
R6065,Israel Alter-Cantor,CPMC 5,,Israel Alter,Parlophon,"33 1/3 RPM - 12"""
R6066,Israel Alter: Rosh Hashono Highlights,M 7613,,Cantor Israel Goldstein,Musique Internationale,"33 1/3 RPM - 12"""
R6067,Israel and Africa / Featuring Aric Lavie,VZL 77/78,,Unknown; Aric  lLavie,Vistas of Israel,"33 1/3 RPM - 12"""
R6068,Israel Army Sings Again,AP510,,Israeli Army,Israphon,"33 1/3 RPM - 12"""
R6069,Israel at 60,,,Margie Rosenthal ; Ilene Safyan,Private label,CD
R6070,"Israel Children Song Festival, No. 1",SA 32022,,Amir ; Efrath,Isradisc Ltd.,"33 1/3 RPM - 12"""
R6071,"Israel Children Song Festival, No. 3",SA 32011,,Various,Isradisc Ltd.,"33 1/3 RPM - 12"""
R6072,"Israel Children Song Festival, No. 4",SA 32016,,Amir ; Efrath,Isradisc Ltd.,"33 1/3 RPM - 12"""
R6073,"Israel Children Song Festival, No. 6",SA 32030,,Amir ; Efrath,Isradisc Ltd.,"33 1/3 RPM - 12"""
R6074,Israel Dances,FW 6935,,Tzabar Group,Folkways Ethnic Records,"33 1/3 RPM - 10"""
R6075,Israel Dances,FW 935,,Tzabar Group,Folkways Ethnic Records,"33 1/3 RPM - 10"""
R6076,Israel Disco Fever - You don't have to be Jewish to Love Israeli Disco,BAN 14755,1979,Various,Hed-Arzi,"33 1/3 RPM - 12"""
R6077,Israel Disco Fever - You Don't Have to Be Jewish to Love Israeli Disco,BAN 14755,,Yardena Arazi; Lea Lupatin,Hed-Arzi,"33 1/3 RPM - 12"""
R6078,Israel Folk Dance Party,MM 30813,,Tav la Tav,Hataklit,"33 1/3 RPM - 12"""
R6079,Israel Folk Dance Party,L.P. 12004,,Tav la Tav,Makolit,"33 1/3 RPM - 12"""
R6080,Israel Folk Dances - Israel Folkdances Party 5,,,Unknown,Koliphone,Cassette tape
R6081,"Israel Folk Dances, Third Series",LP 7,,Theodore Bikel,Israel Music Foundation,"33 1/3 RPM - 12"""
R6082,Israel Folk Songs,VV-30563,,Shoshana Damari,Mode,"33 1/3 RPM - 12"""
R6083,Israel Folk Songs & Dances,12039,,Israel Folk Dance Group;Haifa Group,Makolit,"33 1/3 RPM - 12"""
R6084,Israel Golden Hits,30203,,Gila Adari; Gila;Tsach;Giddi; Eli Gurlitzki,Hataklit,"33 1/3 RPM - 12"""
R6085,Israel Greatest Hits,65305,,Various,CBS,"33 1/3 RPM - 12"""
R6086,Israel Greatest Hits,CBS-65305,,Various,CBS,Cassette tape
R6087,Israel Greatest Hits,CBS-65305,,Various,CBS,8-track tape
R6088,Israel Greatest Hits,40-65305,,Various,CBS,Cassette tape
R6089,Israel Gurion,AP 326,,Israel Gurion,Israphon,"33 1/3 RPM - 12"""
R6090,Israel Gurion Sings,AN 4837,,Israel Gurion,Hed-Arzi,"33 1/3 RPM - 12"""
R6091,Israel Hit Parade,CBS80131,,The Parvarim; Ricky Gal; Matti Caspi,CBS,"33 1/3 RPM - 12"""
R6092,Israel hit Parade,DD30650,,Boaz Sharabi;Ilan&Ilanit; Luigi; Effi Netzer,Hataklit,"33 1/3 RPM - 12"""
R6093,Israel Hit Parade,65355,,various artists,CBS,"33 1/3 RPM - 12"""
R6094,Israel Hit Parade,S 64789,,Yehoram Gaon; The Parvarim; Rivka Zohar,CBS,"33 1/3 RPM - 12"""
R6095,Israel Hit Parade,S 64228,,Various,CBS,"33 1/3 RPM - 12"""
R6096,Israel Hit Parade 1970,RR 30460,,Various,Hataklit,"33 1/3 RPM - 12"""
R6097,Israel Hootenanny,MEN-220,,Massad Choral,Menorah,"33 1/3 RPM - 12"""
R6098,Israel in Egypt,HDL 1,,Walter Goehr,Handel Society,"33 1/3 RPM - 12"""
R6099,Israel in Egypt,B-3550,,Various,Angel Records,"33 1/3 RPM - 12"""
R6100,Israel in Egypt,DXSA-7178,,Various,Decca,"33 1/3 RPM - 12"""
R6101,Israel in Egypt (Sides 2 & 3),35387,,Various,Angel Records,"33 1/3 RPM - 12"""
R6102,"Israel in Egypt - Arie, ",74462,1915-12-28,Julia Culp,Victor - His Master's Voice,"78 RPM - 12"" single-sided"
R6103,"Israel in Egypt, Part 1",501,,Handel Society Choir,Rarities Collection,"33 1/3 RPM - 12"""
R6104,"Israel in Egypt, Part 2",502,,Handel Society Choir,Rarities Collection,"33 1/3 RPM - 12"""
R6105,Israel in Fire and Dance - At the Mount Sinai,AN 11-02,,Zamir's Folksong Ensemble,Hed-Arzi,"33 1/3 RPM - 10"""
R6106,Israel in Song,T 48,,Nachum Nardi with Knight Judith; Mills Edgar,Tikva - Eurotone,"33 1/3 RPM - 12"""
R6107,Israel Independence Day Songs / Songs of Israel,VZL 445/446,,Unknown; Igal Bashan,Vistas of Israel,"33 1/3 RPM - 12"""
R6108,Israel Integrates Her New Immigrants / Israeli Cities in Music,VZL 401/402,,Unknown,Vistas of Israel,"33 1/3 RPM - 12"""
R6109,Israel International Hits,BAN 14684,,Ilanti,Hed-Arzi,"33 1/3 RPM - 12"""
R6110,Israel is 40,C 31308,,Naomi Shemer; the Givatron; Ester Ofarim,Isradisc Ltd.,Cassette tape
R6111,Israel is 40,SI 31308,,Naomi Shemer; the Givatron; Ester Ofarim,Isradisc Ltd.,"33 1/3 RPM - 12"""
R6112,Israel is 45,31308,,various artists,Visart Ltd.,Cassette tape
R6113,Israel is Born - The Return to the Jewish Homeland -- A Documentary Record,TC-1014,,Arthur D. Holzman,Caedmon,"33 1/3 RPM - 12"""
R6114,Israel is Born - The Return to the Jewish Homeland -- A Documentary Record,TC-2014,,Arthur D. Holzman,Caedmon,"33 1/3 RPM - 12"""
R6115,Israel Is Her Name,LM-100-A / LM-100-B,,Jeannie Reynolds,LM Records,45 RPM
R6116,Israel Itzhaki Sings,AN 11-22,,Israel Itzhaki,Hed-Arzi,"33 1/3 RPM - 10"""
R6117,Israel Lives,S 63110,,Yehoram Gaon; Nehama Lifschitz; Shoshana Damari;Chava Alberstein; The Parvarim,CBS,"33 1/3 RPM - 12"""
R6118,Israel Military Marches,AN 43-40,,Shalom Ronli (Riklis),Hed-Arzi,"33 1/3 RPM - 12"""
R6119,Israel Military Marches,AN 10-63,,Israel Defense Forces Band,Hed-Arzi,"33 1/3 RPM - 10"""
R6120,"Israel Music Anthology Volume 1 Yohanan Boehm Dirge for Flute and Strings, op. 5b Concerto for English Horn, op. 19 Concertino for Oboe and Strings, op. 11 Suite for Strings, op. 16",Jerusalem CATD 8201,,Yohanan Boehm,Jerusalem Records,Cassette tape
R6121,"Israel Music Anthology Volume 3 Paul Ben-Haim Symphony No.2, op.36 Concerto for Strings, op.40",Jerusalem CATD 8305,,Paul Ben-Haim,Jerusalem Records,Cassette tape
R6122,Israel Musical Comedy 5/5,72236,,Various,CBS,"33 1/3 RPM - 12"""
R6123,Israel Now,P11698,,Chava Alberstein,Columbia,"33 1/3 RPM - 12"""
R6124,Israel Now,UAL 3609,,Elmer Bernstein; Mitchell Powel,United Artists Records,"33 1/3 RPM - 12"""
R6125,Israel Now,UAS 6609,,Elmer Bernstein; Mitchell Powel,United Artists Records,"33 1/3 RPM - 12"""
R6126,Israel Now,51169,,Dan Bloom,CBS,"33 1/3 RPM - 12"""
R6127,Israel on Tour,SPW10019,,Rivka Michaeli; Ilan&Ilanit; High Windows,London,"33 1/3 RPM - 12"""
R6128,Israel Palmach Songs,30233,,Effy Netzer; Reuven Sheffer ; Nechama Hendel,Hataklit,"33 1/3 RPM - 12"""
R6129,Israel Philharmonic Orchestra,CS 6606,,Zubin Mehta,London,"33 1/3 RPM - 12"""
R6130,Israel Pop Hits,El Avram 82,,Avram Grobard ; the El Avram Group,El Avram,"33 1/3 RPM - 12"""
R6131,Israel Reborn,F.S.-1 / F.S.-2,,Harold Green,Folklore,"78 RPM - 10"""
R6132,Israel Sheli,HARP-0101,,Shlomo Haviv,Harp Records,45 RPM
R6133,Israel Sheli Chogeget,DD 30666,,Ilan & Ilanit,Hataklit,"33 1/3 RPM - 12"""
R6134,Israel Sings,ALE 107,,Dr. Eric Werner,Archives Limited Editions,"33 1/3 RPM - 12"""
R6135,Israel Sings,FL 9512,,Richard Tucker,Columbia,"33 1/3 RPM - 10"""
R6136,Israel Sings & Goldfaden Songs,ML 4806,,Richard Tucker,Columbia,"33 1/3 RPM - 12"""
R6137,Israel Sings His Everlasting Faith,D5-CC-747-1 / D5-CC-748-3S,,Rabbi Maurice N. Eisendrath,UAHC - HUC,"78 RPM - 12"""
R6138,Israel Sings!,VSD 2130,,Jonathon Karmon Israeli Singers and Dancers,Vanguard,"33 1/3 RPM - 12"""
R6139,Israel Sings! (Songs of Israel),VRS 9118,,Karmon Israeli Dancers and Singers,Vanguard,"33 1/3 RPM - 12"""
R6140,Israel Song Festival 1965,GL 10022,,Arik Einstein;The Parvarim Duo;Nama hendel,CBS,"33 1/3 RPM - 12"""
R6141,Israel Song Festival 1965,62536,,Arik Einstein;The Parvarim Duo;Nama hendel,CBS,"33 1/3 RPM - 12"""
R6142,Israel Song Festival 1966,62709,,Various,CBS,"33 1/3 RPM - 12"""
R6143,Israel Song Festival 1967,63046,,Moshe Wilensky,CBS,"33 1/3 RPM - 12"""
R6144,Israel Song Festival 1967 / Jerusalem - The Golden,VZL 359/360,,Unknown,Vistas of Israel,"33 1/3 RPM - 12"""
R6145,Israel Song Festival 1969,S 63591,,Various,CBS,"33 1/3 RPM - 12"""
R6146,Israel Song Festival 1969,GS 20093,,Yehoram Gaon; Alexandra; The Parvarim,CBS,"33 1/3 RPM - 12"""
R6147,Israel Song Festival 1970,40 64028,,Various,CBS,Cassette tape
R6148,Israel Song Festival 1970,GS-20115,,Various,Columbia,"33 1/3 RPM - 12"""
R6149,Israel Song Festival 1970,S 64028,,Various,CBS,"33 1/3 RPM - 12"""
R6150,Israel Song Festival 1970,BAN 14134,,Various,Hed-Arzi,"33 1/3 RPM - 12"""
R6151,Israel Song Festival 1970 - Water for King David,S 70070,,Hagashash of Israel,CBS,"33 1/3 RPM - 12"""
R6152,Israel Song Festival 1971,BAN 14174,,Various,Hed-Arzi,"33 1/3 RPM - 12"""
R6153,Israel Song Festival 1972,8-14243,,Various,Hed-Arzi,8-track tape
R6154,Israel Song Festival 1972,CAN 14243,,Various,Hed-Arzi,"33 1/3 RPM - 12"""
R6155,Israel Song Festival 1973,BAN 14360,,Various,Hed-Arzi,"33 1/3 RPM - 12"""
R6156,Israel Song Festival 1974,BAN 14414,,Various,Israel Broadcasting Authority,"33 1/3 RPM - 12"""
R6157,Israel Song Festival 1975,14498,,Various,Hed-Arzi,"33 1/3 RPM - 12"""
R6158,Israel Song Festival 1977,BAN 14657,,Various,Hed-Arzi,"33 1/3 RPM - 12"""
R6159,Israel Song Festival 1978,31762,,Various,Embassy,"33 1/3 RPM - 12"""
R6160,Israel Song Festival 1978,82649,,Various,CBS,"33 1/3 RPM - 12"""
R6161,Israel Song Festival 1979,83258,,Various,CBS,"33 1/3 RPM - 12"""
R6162,Israel Song Festival 1980,84163,,Various,CBS,"33 1/3 RPM - 12"""
R6163,Israel Songs for Children In Hebrew by Miriam Ben-Ezra,FC 7226,,Miriam Ben-Ezra,Folkways Ethnic Records,"33 1/3 RPM - 10"""
R6164,Israel Speaks,UAL 9002,,Abba Eban,United Artists Records,"33 1/3 RPM - 12"""
R6165,Israel Speaks - Abba Eban at the U.N. June 1967,6667A,,Abba Eban,Israel Speaks,"33 1/3 RPM - 12"""
R6166,Israel Suite and Hatikva,72542,,Noam Sheriff,CBS,"33 1/3 RPM - 12"""
R6167,Israel The Land of the Bible,RL 35000,,Aliza Kashi; Rany Nama; Los Duaim,Londisc,"33 1/3 RPM - 12"""
R6168,Israel The Land of the Bible,MM 30202,,Shoshana Damari; Effi netzer,Hataklit,"33 1/3 RPM - 12"""
R6169,Israel Today,T-10105,,Trio Aravah,Capitol Records,"33 1/3 RPM - 12"""
R6170,Israel Today (Old as New),T-10105,,Trio Aravah,Capitol Records,"33 1/3 RPM - 12"""
R6171,Israel Today - Songs of Jerusalem,FTS 3043,,The Amranim,Verve,"33 1/3 RPM - 12"""
R6172,Israel Today - The Uniqueness of a Nation,DS 14023,,Aluf Yigal Alon,Hed-Arzi,"33 1/3 RPM - 12"""
R6173,Israel Twentieth,SP 44120,,London Festival Orchestra,London,"33 1/3 RPM - 12"""
R6174,Israel World Beat - Eretz,TM 704-2,,Fran Avni,Tara Music,CD
R6175,Israel! Israel!,XBLY 820147-1,,Les Dudaim; Benny Amdursky; Israel Gourion,Barclay,"33 1/3 RPM - 12"""
R6176,Israel's 'Songs of Victory',T-123,,Jo Amar,Tikva - Eurotone,"33 1/3 RPM - 12"""
R6177,Israel's 25th Anniversary in concert,ACC 3809,,American Conf. of Cantors,Miller Brewing Co.,"33 1/3 RPM - 12"""
R6178,Israel's Finest Hour - Address before the United Nations Security Council,XX 3,,Abba Eban; Foreign Minister of Israel,Columbia,"33 1/3 RPM - 12"""
R6179,Israel's Finest Hour - Address before the United Nations Security Council,SA 986,,Abba Eban; Foreign Minister of Israel,Spoken Arts Jewish heritae Series,"33 1/3 RPM - 12"""
R6180,Israel's Finest Hour - Address before the United Nations Security Council,SA 986,,Abba Eban; Foreign Minister of Israel,UJA,"33 1/3 RPM - 12"""
R6181,Israel's Greatest Songs,CBS 25309,,Various,CBS,"33 1/3 RPM - 12"""
R6182,Israel's Greatest Songs,40-25309,,Various,CBS,Cassette tape
R6183,Israel's Independence Celebration Program,TEC 902-1,,,Israel,"33 1/3 RPM - 12"""
R6184,Israel's Latest Folk Dances!,84774,,Jerusalem Folklore Ensemble,CBS,"33 1/3 RPM - 12"""
R6185,Israel's Quest for Peace,,,Abba Eban,ADL of B'nai B'rit,"33 1/3 RPM - 12"""
R6186,Israel's Victory 1967,No 66/66,,Oded Zamir; Elinor Horam; Amikam Marbach,A.Z.,"33 1/3 RPM - 12"""
R6187,Israel's Woman of Valor,GM-111879,,Golda Meir,Educational News Service,"33 1/3 RPM - 12"""
R6188,Israel's Woman of Valor,GM 51879,,Golda Meir,Educational News Service,"33 1/3 RPM - 12"""
R6189,"Israel, Its Music and it's People",D-503,,Christobel Weerasinghe,Desto Records,"33 1/3 RPM - 12"""
R6190,"Israel, Land of Sweet Sunshine",GS 1234,,Benjamin,Governor Street,"33 1/3 RPM - 12"""
R6191,"Israel, My Beloved Land",82443,,Chava Alberstein; Jehoram Gaon; Arik Lavi,CBS,"33 1/3 RPM - 12"""
R6192,"Israel, Our Land",N-101A / N-101B,1977,Stephen Stein,Nexus,45 RPM
R6193,"Israel, The Official 25th Anniversary",BS 2713,,Abba Eban,WernerBros.,"33 1/3 RPM - 12"""
R6194,Israel- Symphony,-423,,Vienna State Opera  Orchestra & Soloists,Vanguard,"33 1/3 RPM - 12"""
R6195,"Israel: A Nation is Born - Art Raymond, Narrator",BAS-1018,,Art Raymond,Banner,"33 1/3 RPM - 12"""
R6196,Israel: Songs of Struggle for Freedom and Peace,SPW 10011,,Various,Hed-Arzi,"33 1/3 RPM - 12"""
